fiyat,oda_salon,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle
3790000.0,3+1,130.0,90.0,21 Ve Üzeri,2.0,8.0,Kombi Doğalgaz,1.0,Büyükçekmece,Ekinoba
5800000.0,1+1,73.0,50.0,0 (Yeni),9.0,12.0,Merkezi (Pay Ölçer),1.0,Büyükçekmece,Çakmaklı
2365000.0,2+1,110.0,90.0,11-15,,5.0,Kombi Doğalgaz,1.0,Esenyurt,Yeşilkent
54000005500000.0,2+1,115.0,105.0,0 (Yeni),1.0,5.0,Kombi Doğalgaz,2.0,Beylikdüzü,Yakuplu
2465000.0,2+1,110.0,100.0,11-15,,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
5500000.0,2+1,80.0,70.0,11-15,3.0,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
2150000.0,1+1,69.0,55.0,5-10,5.0,13.0,Kombi Doğalgaz,1.0,Esenyurt,Piri Reis
3510000.0,2+1,110.0,90.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
2350000.0,3+2,195.0,175.0,5-10,,5.0,Kombi Doğalgaz,1.0,Esenyurt,Yunus Emre
5750000.0,3+1,130.0,120.0,5-10,,5.0,Kombi Doğalgaz,2.0,Avcılar,Cihangir
2950000.0,1+1,65.0,55.0,11-15,,5.0,Kombi Doğalgaz,1.0,Avcılar,Mustafa Kemal Paşa
2700000.0,3+1,120.0,110.0,21 Ve Üzeri,,5.0,Kombi Doğalgaz,2.0,Avcılar,Gümüşpala
2650000.0,2+1,110.0,100.0,5-10,,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehmet Akif Ersoy
5475000.0,2+1,77.0,66.0,11-15,8.0,13.0,Kombi Doğalgaz,1.0,Başakşehir,Güvercintepe
6650000.0,3+1,120.0,105.0,5-10,2.0,4.0,Kombi Doğalgaz,3.0,Sancaktepe,Yenidoğan
3195000.0,2+1,90.0,80.0,2,,5.0,Kombi Doğalgaz,1.0,Başakşehir,Güvercintepe
13500000.0,2+1,92.0,70.0,0 (Yeni),3.0,12.0,Merkezi (Pay Ölçer),2.0,Zeytinburnu,Veliefendi
4250000.0,2+1,100.0,82.0,11-15,1.0,3.0,Kombi Doğalgaz,1.0,Esenyurt,Necip Fazıl Kısakürek
8500000.0,3+2,130.0,105.0,11-15,4.0,4.0,Kombi Doğalgaz,2.0,Ümraniye,Çakmak
6900000.0,2+1,89.0,76.0,21 Ve Üzeri,,6.0,Kombi Doğalgaz,2.0,Maltepe,Altıntepe
14500000.0,5+2,250.0,230.0,21 Ve Üzeri,3.0,4.0,Kombi Doğalgaz,3.0,Üsküdar,Güzeltepe
6750000.0,3+1,130.0,98.0,21 Ve Üzeri,4.0,5.0,Kombi Doğalgaz,1.0,Sultangazi,Cumhuriyet
14000000.0,4+1,230.0,135.0,0 (Yeni),12.0,30.0,Merkezi Doğalgaz,2.0,Büyükçekmece,Çakmaklı
7500000.0,2+1,125.0,120.0,5-10,1.0,5.0,Kombi Doğalgaz,2.0,Beylikdüzü,Adnan Kahveci
21000000.0,3+1,115.0,87.0,0 (Yeni),6.0,9.0,Kombi Doğalgaz,2.0,Kadıköy,Göztepe
18500000.0,3+1,110.0,86.0,3,4.0,8.0,Kombi Doğalgaz,2.0,Kadıköy,Feneryolu
7500000.0,3+1,125.0,115.0,21 Ve Üzeri,4.0,5.0,Kombi Doğalgaz,1.0,Üsküdar,Cumhuriyet
1990000.0,2+1,100.0,85.0,11-15,1.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Balıkyolu
2950000.0,2+1,100.0,90.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Beylikdüzü,Yakuplu
3200000.0,1+1,65.0,60.0,11-15,,2.0,Kombi Doğalgaz,1.0,Küçükçekmece,Gültepe
2750000.0,2+1,95.0,90.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,1.0,Küçükçekmece,Yeşilova
5450000.0,2+1,110.0,100.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Sultangazi,Cebeci
7000000.0,3+1,115.0,105.0,5-10,4.0,5.0,Kombi Doğalgaz,1.0,Eyüpsultan,Güzeltepe
12500000.0,3+1,110.0,90.0,3,7.0,10.0,Kombi Doğalgaz,2.0,Zeytinburnu,Beştelsiz
6750000.0,2+1,95.0,85.0,5-10,4.0,4.0,Kombi Doğalgaz,1.0,Ümraniye,Armağanevler
13500000.0,3+1,120.0,100.0,0 (Yeni),4.0,4.0,Kombi Doğalgaz,2.0,Ümraniye,Atatürk
2650000.0,4.5+1,100.0,95.0,21 Ve Üzeri,4.0,4.0,Kombi Doğalgaz,1.0,Arnavutköy,Atatürk
10990000.0,3+1,140.0,112.0,5-10,25.0,29.0,Merkezi (Pay Ölçer),2.0,Başakşehir,Kayabaşı
11950000.0,3+1,122.0,83.0,0 (Yeni),,4.0,Merkezi (Pay Ölçer),2.0,Arnavutköy,Dursunköy
4450000.0,2+1,80.0,65.0,5-10,,4.0,Kombi Doğalgaz,1.0,Büyükçekmece,Mimar Sinan Merkez
52500005350000.0,2+1,100.0,85.0,21 Ve Üzeri,4.0,6.0,Kombi Doğalgaz,1.0,Şişli,Feriköy
6300000.0,2+1,90.0,80.0,5-10,6.0,11.0,Merkezi (Pay Ölçer),1.0,Eyüpsultan,Karadolap
7150000.0,2+1,93.0,90.0,5-10,17.0,30.0,Kombi Doğalgaz,1.0,Esenyurt,Zafer
12350000.0,3+1,160.0,140.0,0 (Yeni),2.0,4.0,Kombi Doğalgaz,2.0,Beylikdüzü,Dereağzı
5980000.0,2+1,100.0,80.0,11-15,2.0,5.0,Kombi Doğalgaz,1.0,Kağıthane,Harmantepe
5100000.0,2+1,85.0,67.0,2,1.0,14.0,Kombi Doğalgaz,1.0,Küçükçekmece,İstasyon
4350000.0,2+1,115.0,105.0,5-10,,3.0,Merkezi (Pay Ölçer),1.0,Küçükçekmece,Halkalı Merkez
3950000.0,2+1,80.0,70.0,11-15,3.0,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,Mehmet Akif
3290000.0,2+1,90.0,80.0,11-15,,4.0,Kombi Doğalgaz,2.0,Küçükçekmece,Kanarya
5465000.0,2+1,95.0,85.0,5-10,2.0,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,Cumhuriyet
2580000.0,3+1,125.0,115.0,21 Ve Üzeri,3.0,7.0,Kombi Doğalgaz,1.0,Küçükçekmece,Mehmet Akif
3650000.0,2+1,85.0,75.0,21 Ve Üzeri,,7.0,Kombi Doğalgaz,1.0,Pendik,Kaynarca
3380000.0,2+1,85.0,75.0,5-10,,4.0,Kombi Doğalgaz,1.0,Başakşehir,Güvercintepe
7500000.0,3+1,125.0,115.0,0 (Yeni),,5.0,Yerden Isıtma,2.0,Sultangazi,Gazi
10400000.0,3+1,135.0,117.0,1,3.0,10.0,Merkezi (Pay Ölçer),2.0,Eyüpsultan,Yeşilpınar
8250000.0,2+1,105.0,90.0,1,2.0,5.0,Merkezi (Pay Ölçer),1.0,Başakşehir,Kayabaşı
5650000.0,2+1,99.0,85.0,0 (Yeni),5.0,5.0,Merkezi (Pay Ölçer),1.0,Başakşehir,Kayabaşı
8550000.0,3+1,105.0,90.0,0 (Yeni),5.0,5.0,Merkezi (Pay Ölçer),1.0,Başakşehir,Kayabaşı
3950000.0,2+1,75.0,65.0,3,2.0,7.0,Merkezi (Pay Ölçer),1.0,Silivri,Mimar Sinan
3200000.0,2+1,90.0,80.0,21 Ve Üzeri,2.0,5.0,Kombi Doğalgaz,1.0,Beyoğlu,Keçeci Piri
2000000.0,3+1,160.0,150.0,3,3.0,6.0,Kombi Doğalgaz,1.0,Beylikdüzü,Yakuplu
1100000.0,2+1,125.0,115.0,0 (Yeni),,5.0,Kombi Doğalgaz,2.0,Beylikdüzü,Beylikdüzü OSB
1000000.0,Stüdyo,70.0,65.0,1,2.0,8.0,Kombi Doğalgaz,1.0,Beylikdüzü,Cumhuriyet
2235000.0,2+1,95.0,85.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,1.0,Silivri,Fatih
7500000.0,6+2,260.0,230.0,11-15,,5.0,Kombi Doğalgaz,2.0,Esenyurt,Pınar
4600000.0,2+1,80.0,70.0,5-10,,4.0,Kombi Doğalgaz,1.0,Maltepe,Zümrütevler
4750000.0,2+1,95.0,85.0,4,5.0,5.0,Kombi Doğalgaz,2.0,Silivri,Yeni
2450000.0,2+1,85.0,75.0,21 Ve Üzeri,3.0,6.0,Kombi Doğalgaz,1.0,Bağcılar,15 Temmuz
6250000.0,2+1,77.0,65.0,5-10,2.0,4.0,Kombi Doğalgaz,1.0,Sancaktepe,Osmangazi
12000000.0,2+1,146.0,90.0,4,2.0,22.0,Merkezi (Pay Ölçer),2.0,Kadıköy,Fikirtepe
4600000.0,2+1,85.0,65.0,5-10,1.0,3.0,Kombi Doğalgaz,1.0,Sultanbeyli,Necip Fazıl
8445000.0,5+1,240.0,220.0,5-10,5.0,5.0,Kombi Doğalgaz,2.0,Sultanbeyli,Mehmet Akif
4150000.0,4+1,150.0,140.0,2,,4.0,Kombi Doğalgaz,1.0,Sultanbeyli,Necip Fazıl
6650000.0,3+1,110.0,85.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,1.0,Bakırköy,Osmaniye
5250000.0,4+1,175.0,165.0,5-10,,5.0,Kombi Doğalgaz,2.0,Sancaktepe,Abdurrahmangazi
41500000.0,4+1,250.0,200.0,11-15,2.0,4.0,Merkezi (Pay Ölçer),4.0,Çekmeköy,Merkez
11550000.0,1+1,85.0,65.0,11-15,7.0,30.0,Merkezi (Pay Ölçer),1.0,Sarıyer,Maslak
4000000.0,2+1,100.0,90.0,21 Ve Üzeri,1.0,5.0,Kombi Doğalgaz,1.0,Sultangazi,Cebeci
14250000.0,3+1,150.0,120.0,16-20,1.0,10.0,Kombi Doğalgaz,2.0,Ümraniye,Mehmet Akif
9975000.0,5+2,200.0,180.0,0 (Yeni),5.0,5.0,Yerden Isıtma,2.0,Sultanbeyli,Adil
4000000.0,2+1,80.0,75.0,5-10,,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,Fevzi Çakmak
56000000.0,3+1,234.0,166.0,21 Ve Üzeri,5.0,16.0,Yerden Isıtma,2.0,Zeytinburnu,Kazlıçeşme
4100000.0,2+1,105.0,90.0,21 Ve Üzeri,1.0,1.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Yeni Mahalle
3100000.0,2+1,90.0,80.0,21 Ve Üzeri,,4.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Yeni Mahalle
5500000.0,2+1,80.0,70.0,21 Ve Üzeri,1.0,4.0,Kombi Doğalgaz,1.0,Üsküdar,Zeynep Kamil
6400000.0,3+2,150.0,145.0,5-10,2.0,4.0,Kombi Doğalgaz,2.0,Küçükçekmece,Mehmet Akif
900000.0,1+1,65.0,60.0,21 Ve Üzeri,,7.0,Kombi Doğalgaz,1.0,Küçükçekmece,Atatürk
6280000.0,2+1,132.0,110.0,5-10,6.0,12.0,Yerden Isıtma,2.0,Büyükçekmece,Pınartepe
3595000.0,2+1,110.0,100.0,21 Ve Üzeri,1.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
10600000.0,4+1,160.0,145.0,2,5.0,5.0,Kombi Doğalgaz,3.0,Tuzla,İstasyon
5650000.0,2+1,100.0,95.0,11-15,1.0,4.0,Kombi Doğalgaz,1.0,Sultangazi,Esentepe
5850000.0,3+1,130.0,125.0,5-10,,4.0,Kombi Doğalgaz,1.0,Küçükçekmece,Sultan Murat
8500000.0,4+2,250.0,180.0,0 (Yeni),,4.0,Kombi Doğalgaz,2.0,Büyükçekmece,Kamiloba
4500000.0,2+1,90.0,70.0,21 Ve Üzeri,3.0,5.0,Kombi Doğalgaz,1.0,Kartal,Soğanlık Yeni
1895000.0,2+1,110.0,105.0,0 (Yeni),2.0,4.0,Kombi Doğalgaz,1.0,Esenyurt,Üçevler
3100000.0,3+1,120.0,110.0,0 (Yeni),,4.0,Kombi Doğalgaz,1.0,Esenyurt,Sultaniye
2299000.0,2+1,120.0,100.0,5-10,4.0,6.0,Kombi Doğalgaz,1.0,Esenyurt,Üçevler
6950000.0,3+1,135.0,125.0,21 Ve Üzeri,1.0,5.0,Kombi Doğalgaz,1.0,Fatih,Balat
5500000.0,2+1,85.0,75.0,21 Ve Üzeri,3.0,4.0,Kombi Doğalgaz,1.0,Fatih,Cerrahpaşa
2375000.0,2+1,100.0,90.0,21 Ve Üzeri,,4.0,Kombi Doğalgaz,2.0,Esenyurt,Mehmet Akif Ersoy
4500000.0,2+1,85.0,75.0,4,,5.0,Kombi Doğalgaz,1.0,Bahçelievler,Siyavuşpaşa
2270000.0,1+1,80.0,75.0,4,,15.0,Kombi Doğalgaz,1.0,Esenyurt,Mehmet Akif Ersoy
4400000.0,3+1,130.0,120.0,0 (Yeni),,4.0,Kombi Doğalgaz,2.0,Esenyurt,Sultaniye
4500000.0,3+1,110.0,90.0,21 Ve Üzeri,5.0,6.0,Kombi Doğalgaz,1.0,Kartal,Karlıktepe
4000000.0,2+1,87.0,80.0,21 Ve Üzeri,,4.0,Kombi Doğalgaz,1.0,Silivri,Cumhuriyet
2690000.0,1+1,80.0,75.0,5-10,3.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
14200000.0,3+1,167.0,115.0,0 (Yeni),2.0,12.0,Merkezi (Pay Ölçer),2.0,Avcılar,Tahtakale
7850000.0,3+1,105.0,90.0,21 Ve Üzeri,,4.0,Merkezi Doğalgaz,1.0,Maltepe,Altıntepe
4300000.0,2+1,100.0,95.0,0 (Yeni),2.0,4.0,Kombi Doğalgaz,2.0,Esenyurt,Güzelyurt
5115000.0,2+1,95.0,85.0,3,3.0,5.0,Kombi Doğalgaz,1.0,Büyükçekmece,Atatürk
32500000.0,5+2,350.0,330.0,21 Ve Üzeri,2.0,3.0,Kombi Doğalgaz,3.0,Bakırköy,Şenlikköy
5200000.0,3+1,120.0,110.0,21 Ve Üzeri,4.0,5.0,Kombi Doğalgaz,1.0,Bahçelievler,Siyavuşpaşa
6100000.0,3+1,150.0,120.0,5-10,,4.0,Kombi Doğalgaz,2.0,Çekmeköy,Mehmet Akif
16000000.0,3+1,141.0,103.0,11-15,4.0,10.0,Merkezi (Pay Ölçer),2.0,Sancaktepe,Emek
6750000.0,3+1,130.0,120.0,5-10,1.0,5.0,Kombi Doğalgaz,2.0,Kağıthane,Sultan Selim
8500000.0,2+1,120.0,115.0,21 Ve Üzeri,5.0,6.0,Kombi Doğalgaz,1.0,Sarıyer,Bahçeköy Yeni
5500000.0,2+1,70.0,1.0,0 (Yeni),2.0,5.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
14500000.0,1+1,134.0,89.0,5-10,20.0,30.0,Merkezi (Pay Ölçer),1.0,Ataşehir,Atatürk
3600000.0,2+1,75.0,65.0,0 (Yeni),4.0,4.0,Kombi Doğalgaz,1.0,Küçükçekmece,Söğütlü Çeşme
6850000.0,3+1,115.0,100.0,0 (Yeni),3.0,4.0,Kombi Doğalgaz,1.0,Küçükçekmece,Halkalı Merkez
5550000.0,3+1,135.0,120.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Namık Kemal
26000000.0,2+1,125.0,98.0,5-10,4.0,4.0,Merkezi (Pay Ölçer),2.0,Kadıköy,Acıbadem
4550000.0,2+1,90.0,75.0,5-10,6.0,12.0,Merkezi (Pay Ölçer),1.0,Esenyurt,Koza
2790000.0,2+1,100.0,95.0,5-10,2.0,4.0,Kombi Doğalgaz,1.0,Esenyurt,Selahaddin Eyyubi
11250000.0,1+1,83.0,55.0,0 (Yeni),1.0,5.0,Kombi Doğalgaz,1.0,Üsküdar,Altunizade
3500000.0,2+1,100.0,90.0,21 Ve Üzeri,,5.0,Kombi Doğalgaz,1.0,Kağıthane,Yeşilce
4950000.0,2+1,75.0,61.0,0 (Yeni),,4.0,Kombi Doğalgaz,1.0,Sancaktepe,Mevlana
5250000.0,2+1,80.0,70.0,2,1.0,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,Fevzi Çakmak
5250000.0,2+1,95.0,73.0,0 (Yeni),5.0,6.0,Kombi Doğalgaz,1.0,Sultanbeyli,Battalgazi
4249000.0,2+1,95.0,85.0,0 (Yeni),1.0,3.0,Kombi Doğalgaz,1.0,Beylikdüzü,Kavaklı
11450000.0,3+2,280.0,250.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,3.0,Beylikdüzü,Barış
9999000.0,3+1,160.0,140.0,0 (Yeni),2.0,5.0,Kombi Doğalgaz,2.0,Beylikdüzü,Kavaklı
3300000.0,2+1,120.0,110.0,21 Ve Üzeri,5.0,6.0,Kombi Doğalgaz,1.0,Küçükçekmece,Yeşilova
8500000.0,2+1,103.0,82.0,11-15,7.0,19.0,Yerden Isıtma,1.0,Küçükçekmece,Atakent
7500000.0,2+1,100.0,95.0,5-10,3.0,3.0,Kombi Doğalgaz,1.0,Fatih,Koca Mustafapaşa
3650000.0,2+1,110.0,100.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
1850000.0,2+1,75.0,65.0,21 Ve Üzeri,6.0,7.0,Isıtma Yok,1.0,Küçükçekmece,Gültepe
2000000.0,2+1,100.0,90.0,11-15,,2.0,Kombi Doğalgaz,2.0,Esenyurt,Ardıçlı
4750000.0,3+1,130.0,110.0,5-10,,4.0,Kombi Doğalgaz,2.0,Sancaktepe,Abdurrahmangazi
4050000.0,2+1,120.0,100.0,21 Ve Üzeri,4.0,6.0,Kombi Doğalgaz,1.0,Bağcılar,Fevzi Çakmak
3350000.0,4+1,130.0,110.0,5-10,4.0,4.0,Kombi Doğalgaz,1.0,Esenyurt,Barbaros Hayrettin Paşa
3300000.0,1+1,65.0,55.0,5-10,,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
4950000.0,2+1,75.0,70.0,0 (Yeni),3.0,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
5099000.0,2+1,86.0,72.0,0 (Yeni),2.0,4.0,Kombi Doğalgaz,1.0,Sancaktepe,Abdurrahmangazi
3400000.0,2+1,110.0,100.0,21 Ve Üzeri,1.0,6.0,Kombi Doğalgaz,1.0,Büyükçekmece,Kamiloba
20250000.0,3+1,156.0,130.0,5-10,3.0,9.0,Merkezi (Pay Ölçer),2.0,Küçükçekmece,Atakent
5650000.0,2+1,80.0,65.0,0 (Yeni),1.0,5.0,Kombi Doğalgaz,1.0,Maltepe,Zümrütevler
5500000.0,2+1,90.0,80.0,0 (Yeni),2.0,4.0,Kombi Doğalgaz,1.0,Avcılar,Mustafa Kemal Paşa
4250000.0,2+1,65.0,50.0,21 Ve Üzeri,1.0,3.0,Kombi Doğalgaz,1.0,Üsküdar,Murat Reis
4550000.0,2+1,85.0,75.0,16-20,3.0,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
2750000.0,1+1,80.0,65.0,21 Ve Üzeri,4.0,4.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Kazım Karabekir
3150000.0,2+1,87.0,75.0,21 Ve Üzeri,5.0,6.0,Kombi Doğalgaz,1.0,Avcılar,Denizköşkler
3050000.0,1+1,70.0,65.0,5-10,,4.0,Kombi Doğalgaz,1.0,Küçükçekmece,Atatürk
4100000.0,Stüdyo,55.0,40.0,5-10,1.0,19.0,VRV,1.0,Maltepe,Cevizli
3090000.0,2+1,78.0,75.0,11-15,,4.0,Kombi Doğalgaz,1.0,Esenler,Menderes
6999000.0,3+1,110.0,105.0,5-10,4.0,4.0,Kombi Doğalgaz,1.0,Esenler,Menderes
39500000.0,2+1,135.0,95.0,1,2.0,4.0,Yerden Isıtma,1.0,Beyoğlu,Şehit Muhtar
2900000.0,2+1,80.0,75.0,11-15,,5.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Pazariçi
4650000.0,3+1,145.0,130.0,5-10,3.0,5.0,Kombi Doğalgaz,2.0,Esenyurt,Yeşilkent
7400000.0,3+1,130.0,115.0,21 Ve Üzeri,1.0,4.0,Kombi Doğalgaz,2.0,Pendik,Yayalar
15500000.0,4+1,235.0,150.0,0 (Yeni),2.0,4.0,Yerden Isıtma,2.0,Başakşehir,Bahçeşehir 2. Kısım
3500000.0,2+1,160.0,140.0,16-20,4.0,4.0,Kombi Doğalgaz,2.0,Bağcılar,100. Yıl
5300000.0,3+1,160.0,140.0,16-20,3.0,4.0,Kombi Doğalgaz,2.0,Bağcılar,100. Yıl
3600000.0,3+1,120.0,110.0,16-20,4.0,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Zafer
5140000.0,2+1,75.0,65.0,0 (Yeni),1.0,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,İnönü
5200000.0,2+1,110.0,85.0,16-20,21.0,27.0,Merkezi (Pay Ölçer),2.0,Esenyurt,Yeşilkent
13950000.0,3+2,286.0,212.0,21 Ve Üzeri,3.0,4.0,Kombi Doğalgaz,2.0,Büyükçekmece,Atatürk
2700000.0,2+1,100.0,90.0,5-10,1.0,5.0,Kombi Doğalgaz,1.0,Beylikdüzü,Yakuplu
6000000.0,3+1,140.0,130.0,21 Ve Üzeri,2.0,5.0,Kombi Doğalgaz,1.0,Bahçelievler,Siyavuşpaşa
15500000.0,4+2,280.0,200.0,5-10,6.0,6.0,Kombi Doğalgaz,2.0,Başakşehir,Kayabaşı
11000000.0,2+1,85.0,80.0,0 (Yeni),,6.0,Kombi Doğalgaz,2.0,Fatih,Akşemsettin
13500000.0,4+2,175.0,155.0,5-10,2.0,2.0,Kombi Doğalgaz,2.0,Büyükçekmece,19 Mayıs
29500000.0,3+1,120.0,85.0,1,2.0,10.0,Yerden Isıtma,2.0,Kadıköy,Caddebostan
21600000.0,1+1,95.0,65.0,1,,10.0,Yerden Isıtma,2.0,Kadıköy,Caddebostan
34900000.0,4+1,245.0,200.0,21 Ve Üzeri,9.0,11.0,Merkezi (Pay Ölçer),2.0,Kadıköy,Suadiye
3600000.0,2+1,145.0,135.0,16-20,3.0,4.0,Kombi Doğalgaz,1.0,Pendik,Kavakpınar
10900000.0,4+2,284.0,250.0,11-15,3.0,4.0,Kombi Doğalgaz,2.0,Sancaktepe,Fatih
7200000.0,2+1,136.0,100.0,4,3.0,30.0,Merkezi (Pay Ölçer),2.0,Esenyurt,Orhan Gazi
7300000.0,2+1,136.0,100.0,4,4.0,30.0,Merkezi (Pay Ölçer),2.0,Esenyurt,Orhan Gazi
10500000.0,3+1,144.0,120.0,11-15,4.0,5.0,Kombi Doğalgaz,2.0,Bahçelievler,Kocasinan Merkez
14500000.0,3+1,120.0,98.0,4,2.0,6.0,Merkezi (Pay Ölçer),2.0,Bayrampaşa,İsmet Paşa
5300000.0,3+1,125.0,117.0,21 Ve Üzeri,2.0,6.0,Kombi Doğalgaz,1.0,Bağcılar,Demirkapı
2995000.0,2+1,80.0,70.0,11-15,1.0,5.0,Kombi Doğalgaz,1.0,Kağıthane,Hürriyet
6450000.0,4+1,170.0,140.0,0 (Yeni),3.0,3.0,Kombi Doğalgaz,2.0,Sultanbeyli,Turgut Reis
4850000.0,1+1,80.0,70.0,0 (Yeni),,4.0,Kombi Doğalgaz,1.0,Ataşehir,Kayışdağı
4850000.0,1+1,80.0,70.0,0 (Yeni),,4.0,Kombi Doğalgaz,1.0,Ataşehir,Kayışdağı
7150000.0,3+1,171.0,150.0,5-10,5.0,17.0,Merkezi (Pay Ölçer),2.0,Esenyurt,Zafer
5400000.0,3+1,135.0,100.0,5-10,8.0,15.0,Merkezi (Pay Ölçer),2.0,Esenyurt,Zafer
13450000.0,3+1,120.0,101.0,4,1.0,9.0,Kombi Doğalgaz,2.0,Pendik,Dumlupınar
5500000.0,2+1,103.0,90.0,21 Ve Üzeri,2.0,4.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Karlıtepe
5100000.0,3+1,135.0,125.0,21 Ve Üzeri,8.0,9.0,Kombi Doğalgaz,2.0,Şişli,Mecidiyeköy
3675000.0,2+1,65.0,60.0,16-20,,5.0,Kombi Doğalgaz,1.0,Kağıthane,Telsizler
7350000.0,3+1,120.0,110.0,3,2.0,3.0,Kombi Doğalgaz,1.0,Küçükçekmece,Tevfik Bey
2425000.0,3+1,140.0,120.0,5-10,3.0,12.0,Kombi Doğalgaz,3.0,Esenyurt,Talatpaşa
8750000.0,3+2,175.0,165.0,5-10,3.0,5.0,Kombi Doğalgaz,2.0,Sultangazi,Yunus Emre
7900000.0,3+1,180.0,170.0,16-20,3.0,5.0,Kombi Doğalgaz,2.0,Sultangazi,Zübeyde Hanım
29900000.0,3+1,230.0,167.0,5-10,2.0,18.0,Merkezi (Pay Ölçer),2.0,Beylikdüzü,Adnan Kahveci
8000000.0,3+1,190.0,170.0,16-20,,11.0,Kombi Doğalgaz,2.0,Beylikdüzü,Adnan Kahveci
8000000.0,2+1,78.0,70.0,21 Ve Üzeri,,4.0,Kombi Doğalgaz,1.0,Bakırköy,Yeşilköy
3200000.0,3+1,115.0,105.0,21 Ve Üzeri,6.0,6.0,Kombi Doğalgaz,1.0,Bahçelievler,Soğanlı
4500000.0,3+1,135.0,84.0,0 (Yeni),7.0,12.0,Kombi Doğalgaz,2.0,Esenyurt,Akevler
6200000.0,3+1,170.0,160.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,1.0,Sultangazi,Gazi
6500000.0,2+1,95.0,90.0,0 (Yeni),1.0,5.0,Kombi Doğalgaz,1.0,Sultangazi,Esentepe
5399000.0,2+1,138.0,126.0,4,3.0,5.0,Kombi Doğalgaz,2.0,Beylikdüzü,Kavaklı
7750000.0,2+1,95.0,80.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Kağıthane,Merkez
12450000.0,3+2,170.0,130.0,5-10,9.0,9.0,Kombi Doğalgaz,2.0,Kartal,Petroliş
8900000.0,2+1,85.0,65.0,5-10,7.0,17.0,Merkezi Doğalgaz,1.0,Maltepe,Zümrütevler
5900000.0,2+1,68.0,59.0,0 (Yeni),3.0,13.0,Merkezi (Pay Ölçer),2.0,Sancaktepe,Safa
5550000.0,3+1,125.0,115.0,16-20,2.0,4.0,Kombi Doğalgaz,1.0,Bahçelievler,Kocasinan Merkez
7950000.0,2+1,105.0,95.0,16-20,1.0,4.0,Kombi Doğalgaz,2.0,Gaziosmanpaşa,Mevlana
8999000.0,2+1,86.0,75.0,0 (Yeni),10.0,12.0,Kombi Doğalgaz,1.0,Sultangazi,Cebeci
2675000.0,2+1,85.0,80.0,16-20,,5.0,Kombi Doğalgaz,1.0,Sultangazi,50. Yıl
2650000.0,2+1,95.0,90.0,21 Ve Üzeri,,5.0,Kombi Doğalgaz,1.0,Sultangazi,İsmetpaşa
8750000.0,3+1,170.0,150.0,21 Ve Üzeri,1.0,7.0,Merkezi (Pay Ölçer),2.0,Büyükçekmece,Sinanoba
6500000.0,2+1,90.0,85.0,5-10,12.0,12.0,Kombi Doğalgaz,1.0,Sultangazi,İsmetpaşa
3750000.0,2+1,105.0,90.0,21 Ve Üzeri,1.0,5.0,Kombi Doğalgaz,2.0,Tuzla,Aydıntepe
3650000.0,2+1,70.0,60.0,11-15,,3.0,Kombi Doğalgaz,1.0,Zeytinburnu,Yenidoğan
4150000.0,2+1,85.0,72.0,5-10,,5.0,Kombi Doğalgaz,1.0,Kağıthane,Talatpaşa
7475000.0,5+1,200.0,165.0,21 Ve Üzeri,4.0,5.0,Kombi Doğalgaz,2.0,Bahçelievler,Soğanlı
19750000.0,3+1,120.0,105.0,5-10,10.0,10.0,Kombi Doğalgaz,2.0,Kadıköy,Sahrayı Cedit
