fiyat,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle,kat_orani,metrekare_farki,metrekare_verimliligi,oda_sayisi,salon_sayisi,toplam_oda
4750000.0,75.0,64.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Avcılar,Denizköşkler,0.6,11.0,0.8533333333333334,2.0,1.0,3.0
6000000.0,110.0,90.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Avcılar,Ambarlı,0.4,20.0,0.8181818181818182,3.0,1.0,4.0
6300000.0,133.0,108.0,Sıfır Bina,1.0,4.0,Merkezi (Pay Öl...,2.0,Başakşehir,Kayabaşı,0.25,25.0,0.8120300751879699,3.0,1.0,4.0
11000000.0,70.0,60.0,65 Yaşında,2.0,2.0,Kombi,1.0,Bakırköy,Kartaltepe,1.0,10.0,0.8571428571428571,2.0,1.0,3.0
4950000.0,85.0,75.0,16 Yaşında,3.0,3.0,Kombi,1.0,Şile,Çavuş,1.0,10.0,0.8823529411764706,2.0,1.0,3.0
5250000.0,95.0,80.0,26 Yaşında,4.0,5.0,Kombi,1.0,Üsküdar,Murat Reis,0.8,15.0,0.8421052631578947,2.0,1.0,3.0
4750000.0,80.0,75.0,11 Yaşında,1.0,5.0,Kombi,1.0,Gaziosmanpaşa,Pazariçi,0.2,5.0,0.9375,2.0,1.0,3.0
5850000.0,110.0,100.0,16 Yaşında,2.0,4.0,Kombi,1.0,Eyüpsultan,Güzeltepe,0.5,10.0,0.9090909090909092,2.0,1.0,3.0
9600000.0,135.0,105.0,6 Yaşında,21.0,29.0,Merkezi (Pay Öl...,2.0,Başakşehir,Kayabaşı,0.7241379310344828,30.0,0.7777777777777778,3.0,1.0,4.0
7185000.0,100.0,72.0,31 Yaşında,3.0,3.0,Merkezi,1.0,Kadıköy,Zühtüpaşa,1.0,28.0,0.72,2.0,1.0,3.0
4985000.0,150.0,125.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Sancaktepe,Abdurrahmangazi,0.5,25.0,0.8333333333333334,4.0,1.0,5.0
4500000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Küçükçekmece,Atatürk,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
7300000.0,138.0,110.0,6 Yaşında,12.0,12.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım,1.0,28.0,0.7971014492753623,3.0,1.0,4.0
6200000.0,146.0,110.0,6 Yaşında,4.0,25.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.16,36.0,0.7534246575342466,3.0,1.0,4.0
4650000.0,75.0,70.0,11 Yaşında,2.0,4.0,Kombi,1.0,Ümraniye,Çakmak,0.5,5.0,0.9333333333333332,1.0,1.0,2.0
5295000.0,85.0,75.0,5 Yaşında,1.0,5.0,Kombi,1.0,Çekmeköy,Cumhuriyet,0.2,10.0,0.8823529411764706,2.0,1.0,3.0
7200000.0,171.0,155.0,6 Yaşında,15.0,17.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.8823529411764706,16.0,0.9064327485380116,3.0,1.0,4.0
6950000.0,190.0,160.0,16 Yaşında,4.0,4.0,Kombi,2.0,Pendik,Velibaba,1.0,30.0,0.8421052631578947,5.0,1.0,6.0
8400000.0,175.0,160.0,6 Yaşında,3.0,4.0,Kombi,2.0,Kağıthane,Talatpaşa,0.75,15.0,0.9142857142857144,2.0,2.0,4.0
5500000.0,90.0,75.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Sancaktepe,Veysel Karani,0.25,15.0,0.8333333333333334,2.0,1.0,3.0
7550000.0,65.0,45.0,4 Yaşında,9.0,22.0,Merkezi (Pay Öl...,1.0,Kadıköy,Fikirtepe,0.4090909090909091,20.0,0.6923076923076923,1.0,1.0,2.0
8600000.0,120.0,95.0,31 Yaşında,2.0,4.0,Kombi,1.0,Maltepe,Çınar,0.5,25.0,0.7916666666666666,2.0,1.0,3.0
9950000.0,165.0,140.0,13 Yaşında,2.0,4.0,Kombi,2.0,Sancaktepe,Meclis,0.5,25.0,0.8484848484848485,3.0,1.0,4.0
7300000.0,138.0,110.0,6 Yaşında,12.0,12.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım,1.0,28.0,0.7971014492753623,3.0,1.0,4.0
6900000.0,140.0,110.0,Sıfır Bina,5.0,5.0,Kombi,3.0,Sultanbeyli,Adil,1.0,30.0,0.7857142857142857,4.0,1.0,5.0
4650000.0,75.0,70.0,11 Yaşında,2.0,4.0,Kombi,1.0,Ümraniye,Çakmak,0.5,5.0,0.9333333333333332,1.0,1.0,2.0
11000000.0,70.0,60.0,65 Yaşında,2.0,2.0,Kombi,1.0,Bakırköy,Kartaltepe,1.0,10.0,0.8571428571428571,2.0,1.0,3.0
4950000.0,85.0,75.0,16 Yaşında,3.0,3.0,Kombi,1.0,Şile,Çavuş,1.0,10.0,0.8823529411764706,2.0,1.0,3.0
6950000.0,190.0,160.0,16 Yaşında,4.0,4.0,Kombi,2.0,Pendik,Velibaba,1.0,30.0,0.8421052631578947,5.0,1.0,6.0
9600000.0,135.0,105.0,6 Yaşında,21.0,29.0,Merkezi (Pay Öl...,2.0,Başakşehir,Kayabaşı,0.7241379310344828,30.0,0.7777777777777778,3.0,1.0,4.0
5500000.0,90.0,75.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Sancaktepe,Veysel Karani,0.25,15.0,0.8333333333333334,2.0,1.0,3.0
8600000.0,120.0,95.0,31 Yaşında,2.0,4.0,Kombi,1.0,Maltepe,Çınar,0.5,25.0,0.7916666666666666,2.0,1.0,3.0
4500000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Küçükçekmece,Atatürk,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
9950000.0,165.0,140.0,13 Yaşında,2.0,4.0,Kombi,2.0,Sancaktepe,Meclis,0.5,25.0,0.8484848484848485,3.0,1.0,4.0
4750000.0,90.0,85.0,6 Yaşında,2.0,5.0,Kombi,1.0,Eyüpsultan,Merkez,0.4,5.0,0.9444444444444444,2.0,1.0,3.0
8500000.0,180.0,160.0,6 Yaşında,5.0,5.0,Kombi,2.0,Bağcılar,Bağlar,1.0,20.0,0.8888888888888888,3.0,2.0,5.0
6250000.0,100.0,95.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Sultangazi,Malkoçoğlu,0.5,5.0,0.95,2.0,1.0,3.0
7850000.0,120.0,110.0,Sıfır Bina,6.0,10.0,Merkezi (Pay Öl...,2.0,Gaziosmanpaşa,Sarıgöl,0.6,10.0,0.9166666666666666,3.0,1.0,4.0
6120000.0,48.0,41.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Üsküdar,Bulgurlu,0.5,7.0,0.8541666666666666,2.0,1.0,3.0
8250000.0,225.0,220.0,11 Yaşında,5.0,5.0,Kombi,2.0,Esenyurt,Mehterçeşme,1.0,5.0,0.9777777777777776,5.0,2.0,7.0
6250000.0,95.0,85.0,Sıfır Bina,2.0,4.0,Yerden Isıtma,2.0,Arnavutköy,Atatürk,0.5,10.0,0.8947368421052632,2.0,1.0,3.0
5450000.0,120.0,110.0,16 Yaşında,2.0,3.0,Kombi,1.0,Esenler,Tuna,0.6666666666666666,10.0,0.9166666666666666,2.0,1.0,3.0
4500000.0,85.0,75.0,Sıfır Bina,1.0,3.0,Kombi,1.0,Küçükçekmece,Kanarya,0.3333333333333333,10.0,0.8823529411764706,2.0,1.0,3.0
5550000.0,140.0,115.0,5 Yaşında,21.0,30.0,Merkezi (Pay Öl...,2.0,Esenyurt,Gökevler,0.7,25.0,0.8214285714285714,3.0,1.0,4.0
6100000.0,105.0,90.0,2 Yaşında,3.0,6.0,Kombi,1.0,Tuzla,Aydınlı,0.5,15.0,0.8571428571428571,3.0,1.0,4.0
5400000.0,97.0,70.0,6 Yaşında,6.0,10.0,Merkezi (Pay Öl...,2.0,Esenyurt,Mevlana,0.6,27.0,0.7216494845360825,2.0,1.0,3.0
8000000.0,139.0,94.0,6 Yaşında,2.0,3.0,Merkezi (Pay Öl...,2.0,Avcılar,Üniversite,0.6666666666666666,45.0,0.6762589928057554,2.0,1.0,3.0
7299999.0,99.0,80.0,Sıfır Bina,6.0,7.0,Yerden Isıtma,1.0,Pendik,Yeni,0.8571428571428571,19.0,0.8080808080808081,2.0,1.0,3.0
7700000.0,175.0,165.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Küçükçekmece,Halkalı Merkez,1.0,10.0,0.9428571428571428,4.0,1.0,5.0
4350000.0,110.0,90.0,6 Yaşında,2.0,5.0,Kombi,2.0,Gaziosmanpaşa,Pazariçi,0.4,20.0,0.8181818181818182,2.0,1.0,3.0
8250000.0,225.0,190.0,11 Yaşında,3.0,5.0,Kombi,2.0,Gaziosmanpaşa,Kazım Karabekir,0.6,35.0,0.8444444444444444,5.0,1.0,6.0
7500000.0,115.0,90.0,21 Yaşında,2.0,3.0,Kombi,1.0,Maltepe,Zümrütevler,0.6666666666666666,25.0,0.782608695652174,3.0,1.0,4.0
4750000.0,90.0,85.0,6 Yaşında,2.0,5.0,Kombi,1.0,Eyüpsultan,Merkez,0.4,5.0,0.9444444444444444,2.0,1.0,3.0
6850000.0,135.0,120.0,16 Yaşında,3.0,4.0,Kombi,2.0,Sultangazi,75. Yıl,0.75,15.0,0.8888888888888888,4.0,1.0,5.0
6250000.0,57.0,38.0,Sıfır Bina,3.0,9.0,Merkezi (Pay Öl...,1.0,Ümraniye,Şerifali,0.3333333333333333,19.0,0.6666666666666666,1.0,1.0,2.0
4550000.0,90.0,80.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Sultanbeyli,Orhangazi,0.6,10.0,0.8888888888888888,2.0,1.0,3.0
5450000.0,120.0,110.0,16 Yaşında,2.0,3.0,Kombi,1.0,Esenler,Tuna,0.6666666666666666,10.0,0.9166666666666666,2.0,1.0,3.0
5550000.0,140.0,115.0,5 Yaşında,21.0,30.0,Merkezi (Pay Öl...,2.0,Esenyurt,Gökevler,0.7,25.0,0.8214285714285714,3.0,1.0,4.0
5400000.0,97.0,70.0,6 Yaşında,6.0,10.0,Merkezi (Pay Öl...,2.0,Esenyurt,Mevlana,0.6,27.0,0.7216494845360825,2.0,1.0,3.0
7100000.0,135.0,100.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Büyükçekmece,Celaliye,0.5,35.0,0.7407407407407407,3.0,1.0,4.0
7700000.0,175.0,165.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Küçükçekmece,Halkalı Merkez,1.0,10.0,0.9428571428571428,4.0,1.0,5.0
4350000.0,110.0,90.0,6 Yaşında,2.0,5.0,Kombi,2.0,Gaziosmanpaşa,Pazariçi,0.4,20.0,0.8181818181818182,2.0,1.0,3.0
5400000.0,145.0,130.0,16 Yaşında,5.0,7.0,Kombi,2.0,Sancaktepe,Fatih,0.7142857142857143,15.0,0.896551724137931,3.0,1.0,4.0
6900000.0,140.0,110.0,Sıfır Bina,5.0,5.0,Kombi,3.0,Sultanbeyli,Adil,1.0,30.0,0.7857142857142857,4.0,1.0,5.0
4750000.0,75.0,64.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Avcılar,Denizköşkler,0.6,11.0,0.8533333333333334,2.0,1.0,3.0
6000000.0,110.0,90.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Avcılar,Ambarlı,0.4,20.0,0.8181818181818182,3.0,1.0,4.0
11000000.0,70.0,60.0,65 Yaşında,2.0,2.0,Kombi,1.0,Bakırköy,Kartaltepe,1.0,10.0,0.8571428571428571,2.0,1.0,3.0
4950000.0,85.0,75.0,16 Yaşında,3.0,3.0,Kombi,1.0,Şile,Çavuş,1.0,10.0,0.8823529411764706,2.0,1.0,3.0
5250000.0,95.0,80.0,26 Yaşında,4.0,5.0,Kombi,1.0,Üsküdar,Murat Reis,0.8,15.0,0.8421052631578947,2.0,1.0,3.0
4750000.0,80.0,75.0,11 Yaşında,1.0,5.0,Kombi,1.0,Gaziosmanpaşa,Pazariçi,0.2,5.0,0.9375,2.0,1.0,3.0
5850000.0,110.0,100.0,16 Yaşında,2.0,4.0,Kombi,1.0,Eyüpsultan,Güzeltepe,0.5,10.0,0.9090909090909092,2.0,1.0,3.0
9600000.0,135.0,105.0,6 Yaşında,21.0,29.0,Merkezi (Pay Öl...,2.0,Başakşehir,Kayabaşı,0.7241379310344828,30.0,0.7777777777777778,3.0,1.0,4.0
5800000.0,90.0,80.0,6 Yaşında,1.0,4.0,Kombi,1.0,Küçükçekmece,Yeni Mahalle,0.25,10.0,0.8888888888888888,2.0,1.0,3.0
7185000.0,100.0,72.0,31 Yaşında,3.0,3.0,Merkezi,1.0,Kadıköy,Zühtüpaşa,1.0,28.0,0.72,2.0,1.0,3.0
4985000.0,150.0,125.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Sancaktepe,Abdurrahmangazi,0.5,25.0,0.8333333333333334,4.0,1.0,5.0
4500000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Küçükçekmece,Atatürk,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
6200000.0,146.0,110.0,6 Yaşında,4.0,25.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.16,36.0,0.7534246575342466,3.0,1.0,4.0
4650000.0,75.0,70.0,11 Yaşında,2.0,4.0,Kombi,1.0,Ümraniye,Çakmak,0.5,5.0,0.9333333333333332,1.0,1.0,2.0
5295000.0,85.0,75.0,5 Yaşında,1.0,5.0,Kombi,1.0,Çekmeköy,Cumhuriyet,0.2,10.0,0.8823529411764706,2.0,1.0,3.0
6950000.0,190.0,160.0,16 Yaşında,4.0,4.0,Kombi,2.0,Pendik,Velibaba,1.0,30.0,0.8421052631578947,5.0,1.0,6.0
8400000.0,175.0,160.0,6 Yaşında,3.0,4.0,Kombi,2.0,Kağıthane,Talatpaşa,0.75,15.0,0.9142857142857144,2.0,2.0,4.0
5500000.0,90.0,75.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Sancaktepe,Veysel Karani,0.25,15.0,0.8333333333333334,2.0,1.0,3.0
8600000.0,120.0,95.0,31 Yaşında,2.0,4.0,Kombi,1.0,Maltepe,Çınar,0.5,25.0,0.7916666666666666,2.0,1.0,3.0
4500000.0,85.0,70.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Küçükçekmece,Atatürk,0.5,15.0,0.8235294117647058,2.0,1.0,3.0
9950000.0,165.0,140.0,13 Yaşında,2.0,4.0,Kombi,2.0,Sancaktepe,Meclis,0.5,25.0,0.8484848484848485,3.0,1.0,4.0
6650000.0,80.0,70.0,13 Yaşında,2.0,5.0,Kombi,1.0,Maltepe,Zümrütevler,0.4,10.0,0.875,2.0,1.0,3.0
6200000.0,146.0,110.0,6 Yaşında,4.0,25.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.16,36.0,0.7534246575342466,3.0,1.0,4.0
7350000.0,100.0,90.0,4 Yaşında,8.0,9.0,Kombi,1.0,Küçükçekmece,Cumhuriyet,0.8888888888888888,10.0,0.9,3.0,1.0,4.0
6980000.0,120.0,100.0,6 Yaşında,3.0,8.0,Kombi,1.0,Pendik,Velibaba,0.375,20.0,0.8333333333333334,3.0,1.0,4.0
4475000.0,65.0,50.0,1 Yaşında,9.0,18.0,Merkezi (Pay Öl...,1.0,Kağıthane,Çeliktepe,0.5,15.0,0.7692307692307693,1.0,1.0,2.0
5650000.0,100.0,80.0,Sıfır Bina,4.0,9.0,Merkezi (Pay Öl...,1.0,Tuzla,Yayla,0.4444444444444444,20.0,0.8,2.0,1.0,3.0
7200000.0,171.0,155.0,6 Yaşında,15.0,17.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.8823529411764706,16.0,0.9064327485380116,3.0,1.0,4.0
8645000.0,120.0,110.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Sancaktepe,Osmangazi,1.0,10.0,0.9166666666666666,3.0,1.0,4.0
10180000.0,150.0,110.0,5 Yaşında,13.0,13.0,Merkezi (Pay Öl...,2.0,Kartal,Hürriyet,1.0,40.0,0.7333333333333333,3.0,1.0,4.0
5625000.0,150.0,140.0,11 Yaşında,2.0,3.0,Kombi,2.0,Kağıthane,Mehmet Akif Ersoy,0.6666666666666666,10.0,0.9333333333333332,3.0,1.0,4.0
6900000.0,60.0,50.0,Sıfır Bina,2.0,4.0,Merkezi (Pay Öl...,4.0,Maltepe,Küçükyalı,0.5,10.0,0.8333333333333334,1.0,1.0,2.0
8400000.0,175.0,160.0,6 Yaşında,3.0,4.0,Kombi,2.0,Kağıthane,Talatpaşa,0.75,15.0,0.9142857142857144,2.0,2.0,4.0
9000000.0,138.0,89.0,6 Yaşında,14.0,14.0,Merkezi (Pay Öl...,2.0,Kağıthane,Hamidiye,1.0,49.0,0.644927536231884,2.0,1.0,3.0
7550000.0,65.0,45.0,4 Yaşında,9.0,22.0,Merkezi (Pay Öl...,1.0,Kadıköy,Fikirtepe,0.4090909090909091,20.0,0.6923076923076923,1.0,1.0,2.0
6650000.0,80.0,70.0,13 Yaşında,2.0,5.0,Kombi,1.0,Maltepe,Zümrütevler,0.4,10.0,0.875,2.0,1.0,3.0
6200000.0,146.0,110.0,6 Yaşında,4.0,25.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.16,36.0,0.7534246575342466,3.0,1.0,4.0
4475000.0,65.0,50.0,1 Yaşında,9.0,18.0,Merkezi (Pay Öl...,1.0,Kağıthane,Çeliktepe,0.5,15.0,0.7692307692307693,1.0,1.0,2.0
5650000.0,100.0,80.0,Sıfır Bina,4.0,9.0,Merkezi (Pay Öl...,1.0,Tuzla,Yayla,0.4444444444444444,20.0,0.8,2.0,1.0,3.0
7200000.0,171.0,155.0,6 Yaşında,15.0,17.0,Merkezi (Pay Öl...,2.0,Esenyurt,Zafer,0.8823529411764706,16.0,0.9064327485380116,3.0,1.0,4.0
5295000.0,85.0,75.0,5 Yaşında,1.0,5.0,Kombi,1.0,Çekmeköy,Cumhuriyet,0.2,10.0,0.8823529411764706,2.0,1.0,3.0
8645000.0,120.0,110.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Sancaktepe,Osmangazi,1.0,10.0,0.9166666666666666,3.0,1.0,4.0
10180000.0,150.0,110.0,5 Yaşında,13.0,13.0,Merkezi (Pay Öl...,2.0,Kartal,Hürriyet,1.0,40.0,0.7333333333333333,3.0,1.0,4.0
5625000.0,150.0,140.0,11 Yaşında,2.0,3.0,Kombi,2.0,Kağıthane,Mehmet Akif Ersoy,0.6666666666666666,10.0,0.9333333333333332,3.0,1.0,4.0
6900000.0,60.0,50.0,Sıfır Bina,2.0,4.0,Merkezi (Pay Öl...,4.0,Maltepe,Küçükyalı,0.5,10.0,0.8333333333333334,1.0,1.0,2.0
8400000.0,175.0,160.0,6 Yaşında,3.0,4.0,Kombi,2.0,Kağıthane,Talatpaşa,0.75,15.0,0.9142857142857144,2.0,2.0,4.0
9000000.0,138.0,89.0,6 Yaşında,14.0,14.0,Merkezi (Pay Öl...,2.0,Kağıthane,Hamidiye,1.0,49.0,0.644927536231884,2.0,1.0,3.0
7550000.0,65.0,45.0,4 Yaşında,9.0,22.0,Merkezi (Pay Öl...,1.0,Kadıköy,Fikirtepe,0.4090909090909091,20.0,0.6923076923076923,1.0,1.0,2.0
9950000.0,165.0,140.0,13 Yaşında,2.0,4.0,Kombi,2.0,Sancaktepe,Meclis,0.5,25.0,0.8484848484848485,3.0,1.0,4.0
10950000.0,185.0,160.0,11 Yaşında,5.0,5.0,Kombi,3.0,Tuzla,Yayla,1.0,25.0,0.8648648648648649,3.0,2.0,5.0
4375000.0,115.0,105.0,3 Yaşında,2.0,5.0,Yerden Isıtma,2.0,Gaziosmanpaşa,Şemsipaşa,0.4,10.0,0.9130434782608696,3.0,1.0,4.0
6500000.0,80.0,75.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Çekmeköy,Çamlık,0.4,5.0,0.9375,2.0,1.0,3.0
8500000.0,175.0,160.0,15 Yaşında,5.0,5.0,Kombi,2.0,Bahçelievler,Kocasinan Merkez,1.0,15.0,0.9142857142857144,3.0,2.0,5.0
7350000.0,100.0,90.0,4 Yaşında,8.0,9.0,Kombi,1.0,Küçükçekmece,Cumhuriyet,0.8888888888888888,10.0,0.9,3.0,1.0,4.0
6980000.0,120.0,100.0,6 Yaşında,3.0,8.0,Kombi,1.0,Pendik,Velibaba,0.375,20.0,0.8333333333333334,3.0,1.0,4.0
4475000.0,65.0,50.0,1 Yaşında,9.0,18.0,Merkezi (Pay Öl...,1.0,Kağıthane,Çeliktepe,0.5,15.0,0.7692307692307693,1.0,1.0,2.0
6249999.0,95.0,85.0,Sıfır Bina,1.0,8.0,Yerden Isıtma,3.0,Sultanbeyli,Adil,0.125,10.0,0.8947368421052632,2.0,1.0,3.0
6950000.0,130.0,115.0,26 Yaşında,5.0,7.0,Kombi,1.0,Sancaktepe,Osmangazi,0.7142857142857143,15.0,0.8846153846153846,3.0,1.0,4.0
5625000.0,150.0,140.0,11 Yaşında,2.0,3.0,Kombi,2.0,Kağıthane,Mehmet Akif Ersoy,0.6666666666666666,10.0,0.9333333333333332,3.0,1.0,4.0
9600000.0,177.0,130.0,5 Yaşında,4.0,13.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım,0.3076923076923077,47.0,0.7344632768361582,3.0,1.0,4.0
9000000.0,138.0,89.0,6 Yaşında,14.0,14.0,Merkezi (Pay Öl...,2.0,Kağıthane,Hamidiye,1.0,49.0,0.644927536231884,2.0,1.0,3.0
7500000.0,82.0,67.0,2 Yaşında,3.0,5.0,Merkezi (Pay Öl...,1.0,Esenler,15 Temmuz,0.6,15.0,0.8170731707317073,2.0,1.0,3.0
7150000.0,61.0,50.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Ümraniye,Yamanevler,0.4,11.0,0.819672131147541,2.0,1.0,3.0
11000000.0,120.0,105.0,5 Yaşında,10.0,15.0,Merkezi (Pay Öl...,2.0,Ümraniye,Armağanevler,0.6666666666666666,15.0,0.875,3.0,1.0,4.0
10950000.0,185.0,160.0,11 Yaşında,5.0,5.0,Kombi,3.0,Tuzla,Yayla,1.0,25.0,0.8648648648648649,3.0,2.0,5.0
4375000.0,115.0,105.0,3 Yaşında,2.0,5.0,Yerden Isıtma,2.0,Gaziosmanpaşa,Şemsipaşa,0.4,10.0,0.9130434782608696,3.0,1.0,4.0
6500000.0,80.0,75.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Çekmeköy,Çamlık,0.4,5.0,0.9375,2.0,1.0,3.0
8500000.0,175.0,160.0,15 Yaşında,5.0,5.0,Kombi,2.0,Bahçelievler,Kocasinan Merkez,1.0,15.0,0.9142857142857144,3.0,2.0,5.0
7350000.0,100.0,90.0,4 Yaşında,8.0,9.0,Kombi,1.0,Küçükçekmece,Cumhuriyet,0.8888888888888888,10.0,0.9,3.0,1.0,4.0
6980000.0,120.0,100.0,6 Yaşında,3.0,8.0,Kombi,1.0,Pendik,Velibaba,0.375,20.0,0.8333333333333334,3.0,1.0,4.0
6249999.0,95.0,85.0,Sıfır Bina,1.0,8.0,Yerden Isıtma,3.0,Sultanbeyli,Adil,0.125,10.0,0.8947368421052632,2.0,1.0,3.0
8200000.0,170.0,160.0,6 Yaşında,5.0,22.0,Kombi,2.0,Esenyurt,Koza,0.2272727272727272,10.0,0.9411764705882352,2.0,1.0,3.0
6950000.0,130.0,115.0,26 Yaşında,5.0,7.0,Kombi,1.0,Sancaktepe,Osmangazi,0.7142857142857143,15.0,0.8846153846153846,3.0,1.0,4.0
9600000.0,177.0,130.0,5 Yaşında,4.0,13.0,Merkezi (Pay Öl...,2.0,Başakşehir,Bahçeşehir 2. Kısım,0.3076923076923077,47.0,0.7344632768361582,3.0,1.0,4.0
9000000.0,138.0,89.0,6 Yaşında,14.0,14.0,Merkezi (Pay Öl...,2.0,Kağıthane,Hamidiye,1.0,49.0,0.644927536231884,2.0,1.0,3.0
7500000.0,82.0,67.0,2 Yaşında,3.0,5.0,Merkezi (Pay Öl...,1.0,Esenler,15 Temmuz,0.6,15.0,0.8170731707317073,2.0,1.0,3.0
7150000.0,61.0,50.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Ümraniye,Yamanevler,0.4,11.0,0.819672131147541,2.0,1.0,3.0
11000000.0,120.0,105.0,5 Yaşında,10.0,15.0,Merkezi (Pay Öl...,2.0,Ümraniye,Armağanevler,0.6666666666666666,15.0,0.875,3.0,1.0,4.0
6000000.0,120.0,100.0,16 Yaşında,2.0,4.0,Kombi,2.0,Esenler,Tuna,0.5,20.0,0.8333333333333334,2.0,1.0,3.0
5200000.0,50.0,45.0,35 Yaşında,1.0,5.0,Kat Kaloriferi,1.0,Beyoğlu,Cihangir,0.2,5.0,0.9,1.0,1.0,2.0
7500000.0,160.0,150.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Büyükçekmece,Atatürk,1.0,10.0,0.9375,4.0,1.0,5.0
10200000.0,120.0,90.0,Sıfır Bina,3.0,6.0,Merkezi (Pay Öl...,2.0,Esenler,15 Temmuz,0.5,30.0,0.75,3.0,1.0,4.0
4499000.0,75.0,60.0,6 Yaşında,2.0,5.0,Kombi,1.0,Kağıthane,Nurtepe,0.4,15.0,0.8,1.0,1.0,2.0
4300000.0,90.0,75.0,31 Yaşında,5.0,5.0,Kombi,2.0,Beyoğlu,Camiikebir,1.0,15.0,0.8333333333333334,2.0,1.0,3.0
9000000.0,95.0,75.0,1 Yaşında,6.0,9.0,Merkezi (Pay Öl...,1.0,Pendik,Çınardere,0.6666666666666666,20.0,0.7894736842105263,2.0,1.0,3.0
8200000.0,110.0,98.0,Sıfır Bina,3.0,3.0,Yerden Isıtma,2.0,Kağıthane,Çeliktepe,1.0,12.0,0.8909090909090909,3.0,1.0,4.0
4390000.0,55.0,35.0,5 Yaşında,4.0,19.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,İnönü,0.2105263157894736,20.0,0.6363636363636364,1.0,1.0,2.0
9000000.0,85.0,75.0,Sıfır Bina,2.0,9.0,Kombi,1.0,Küçükçekmece,Cennet,0.2222222222222222,10.0,0.8823529411764706,2.0,1.0,3.0
4900000.0,95.0,75.0,4 Yaşında,1.0,4.0,Kombi,1.0,Sancaktepe,Yunus Emre,0.25,20.0,0.7894736842105263,2.0,1.0,3.0
7750000.0,90.0,80.0,2 Yaşında,2.0,5.0,Kombi,1.0,Pendik,Yenişehir,0.4,10.0,0.8888888888888888,2.0,1.0,3.0
6425000.0,100.0,80.0,11 Yaşında,3.0,4.0,Kombi,1.0,Kartal,Gümüşpınar,0.75,20.0,0.8,3.0,1.0,4.0
6250000.0,80.0,70.0,6 Yaşında,4.0,8.0,Kombi,1.0,Sarıyer,Ayazağa,0.5,10.0,0.875,2.0,1.0,3.0
4950000.0,120.0,100.0,27 Yaşında,3.0,5.0,Kombi,1.0,Üsküdar,Ünalan,0.6,20.0,0.8333333333333334,3.0,1.0,4.0
5500000.0,105.0,90.0,16 Yaşında,2.0,4.0,Kombi,1.0,Büyükçekmece,Murat Çeşme,0.5,15.0,0.8571428571428571,2.0,1.0,3.0
6400000.0,120.0,98.0,32 Yaşında,3.0,3.0,Kombi,1.0,Maltepe,Küçükyalı,1.0,22.0,0.8166666666666667,3.0,1.0,4.0
7500000.0,160.0,150.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Büyükçekmece,Atatürk,1.0,10.0,0.9375,4.0,1.0,5.0
7200000.0,85.0,75.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Bahçelievler,Siyavuşpaşa,0.4,10.0,0.8823529411764706,2.0,1.0,3.0
